Motor Vehicle Collisions Intersections
Manhattan
May        2014
Collisions Data
OccurrencePrecinctCode;CollisionID;CollisionKey;Collision_ at_Intersection;IntersectionAddress;IntersectingStreet;CrossStreet;CollisionVehicleCount;CollisionInjuredCount;CollisionKilledCount;Vehicles_or_MotoristsInvolved;PersonsInjured;PersonsKilled;MotoristsInjured;MotoristsKilled;PassengInjured;PassengKilled;CyclistsInjured;CyclistsKilled;PedestrInjured;PedestrKilled;Injury_or_Fatal;Bicycle
001;2014001001016 ;136617030;1;2 PLACE&&LITTLE WEST 12 STREET;LITTLE WEST 12 STREET;2 PLACE;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001037 ;136658120;1;6 AVENUE&&CANAL STREET;6 AVENUE;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001201 ;136937922;2;6 AVENUE&&CANAL STREET;CANAL STREET;6 AVENUE;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001062 ;136694224;1;6 AVENUE&&GRAND STREET;6 AVENUE;GRAND STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001236 ;137007003;1;6 AVENUE&&LISPENARD STREET;6 AVENUE;LISPENARD STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001001 ;136578824;1;6 AVENUE&&SPRING STREET;6 AVENUE;SPRING STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001212 ;136951817;2;6 AVENUE&&SPRING STREET;SPRING STREET;6 AVENUE;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001051 ;136685187;1;6 AVENUE&&WATTS STREET;WATTS STREET;6 AVENUE;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001065 ;136694227;2;6 AVENUE&&WATTS STREET;WATTS STREET;6 AVENUE;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000972 ;136542751;1;6 AVENUE&&WEST HOUSTON STREET;6 AVENUE;WEST HOUSTON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001003 ;136578826;1;6 AVENUE&&WHITE STREET;6 AVENUE;WHITE STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001153 ;136847436;1;6 AVENUE&&YORK STREET;6 AVENUE;YORK STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000980 ;136558891;1;ALBANY STREET&&GREENWICH STREET;ALBANY STREET;GREENWICH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000999 ;136578822;1;ALBANY STREET&&WEST STREET;WEST STREET;ALBANY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001006 ;136596908;2;ALBANY STREET&&WEST STREET;ALBANY STREET;WEST STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001036 ;136658119;3;ALBANY STREET&&WEST STREET;WEST STREET;ALBANY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001061 ;136694223;4;ALBANY STREET&&WEST STREET;WEST STREET;ALBANY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001074 ;136713211;5;ALBANY STREET&&WEST STREET;WEST STREET;ALBANY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001099 ;136750425;6;ALBANY STREET&&WEST STREET;WEST STREET;ALBANY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001178 ;136903084;7;ALBANY STREET&&WEST STREET;WEST STREET;ALBANY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001177 ;136903083;1;ANN STREET&&GOLD STREET;GOLD STREET;ANN STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001011 ;136596913;1;ANN STREET&&NASSAU STREET;NASSAU STREET;ANN STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001165 ;136865163;2;ANN STREET&&NASSAU STREET;NASSAU STREET;ANN STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000996 ;136568635;1;ANN STREET&&PARK ROW;PARK ROW;ANN STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001029 ;136637816;1;ANN STREET&&WILLIAM STREET;ANN STREET;WILLIAM STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001116 ;136771783;2;ANN STREET&&WILLIAM STREET;WILLIAM STREET;ANN STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001179 ;136903085;3;ANN STREET&&WILLIAM STREET;ANN STREET;WILLIAM STREET;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001073 ;136713210;1;AVENUE OF AMERICAS&&GRAND STREET;GRAND STREET;AVENUE OF AMERICAS;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001007 ;136596909;1;AVENUE OF AMERICAS&&LISPENARD STREET;AVENUE OF AMERICAS;LISPENARD STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001055 ;136694217;1;AVENUE OF THE AMERICAS&&BROOME STREET;AVENUE OF THE AMERICAS;BROOME STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000989 ;136568628;1;AVENUE OF THE AMERICAS&&CANAL STREET;CANAL STREET;AVENUE OF THE AMERICAS;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001058 ;136694220;2;AVENUE OF THE AMERICAS&&CANAL STREET;CANAL STREET;AVENUE OF THE AMERICAS;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001223 ;136972141;3;AVENUE OF THE AMERICAS&&CANAL STREET;AVENUE OF THE AMERICAS;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001019 ;136617033;1;AVENUE OF THE AMERICAS&&CHARLTON STREET;AVENUE OF THE AMERICAS;CHARLTON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001005 ;136578828;1;AVENUE OF THE AMERICAS&&WATTS STREET;AVENUE OF THE AMERICAS;WATTS STREET;2;1;0;2;1;0;0;0;1;0;0;0;0;0;1;0
001;2014001001118 ;136780017;2;AVENUE OF THE AMERICAS&&WATTS STREET;WATTS STREET;AVENUE OF THE AMERICAS;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001102 ;136750428;1;AVENUE OF THE AMERICAS&&YORK STREET;AVENUE OF THE AMERICAS;YORK STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001085 ;136731756;1;BARCLAY STREET&&BROADWAY;BARCLAY STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001093 ;136750419;2;BARCLAY STREET&&BROADWAY;BARCLAY STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001010 ;136596912;1;BARCLAY STREET&&WASHINGTON STREET;BARCLAY STREET;WASHINGTON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001119 ;136780018;1;BARCLAY STREET&&WEST BROADWAY;BARCLAY STREET;WEST BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001128 ;136789960;1;BARCLAY STREET&&WEST STREET;WEST STREET;BARCLAY STREET;2;1;0;2;1;0;1;0;0;0;0;0;0;0;1;0
001;2014001001231 ;136990484;1;BATTERY PLACE&&GREENWICH STREET;BATTERY PLACE;GREENWICH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000994 ;136568633;1;BATTERY PLACE&&STATE STREET;STATE STREET;BATTERY PLACE;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001079 ;136713216;2;BATTERY PLACE&&STATE STREET;BATTERY PLACE;STATE STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001020 ;136617034;1;BATTERY PLACE&&WASHINGTON STREET;BATTERY PLACE;WASHINGTON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001072 ;136713209;1;BATTERY PLACE&&WEST STREET;WEST STREET;BATTERY PLACE;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001143 ;136827813;2;BATTERY PLACE&&WEST STREET;WEST STREET;BATTERY PLACE;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001235 ;137007002;1;BEACH STREET&&GREENWICH STREET;GREENWICH STREET;BEACH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001069 ;136713206;1;BEAVER STREET&&NEW STREET;BEAVER STREET;NEW STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001228 ;136990481;2;BEAVER STREET&&NEW STREET;BEAVER STREET;NEW STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001155 ;136847438;1;BRIDGE STREET&&STATE STREET;BRIDGE STREET;STATE STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001160 ;136848338;1;BROAD STREET&&EXCHANGE PLACE;BROAD STREET;EXCHANGE PLACE;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000995 ;136568634;1;BROAD STREET&&SOUTH STREET;SOUTH STREET;BROAD STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001089 ;136731760;1;BROAD STREET&&WATER STREET;BROAD STREET;WATER STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001152 ;136847435;2;BROAD STREET&&WATER STREET;BROAD STREET;WATER STREET;2;2;0;2;2;0;1;0;1;0;0;0;0;0;1;0
001;2014001001067 ;136713204;1;BROADWAY&&CANAL STREET;CANAL STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001098 ;136750424;2;BROADWAY&&CANAL STREET;BROADWAY;CANAL STREET;2;1;0;2;1;0;0;0;1;0;0;0;0;0;1;0
001;2014001001157 ;136847440;3;BROADWAY&&CANAL STREET;BROADWAY;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001164 ;136865162;4;BROADWAY&&CANAL STREET;BROADWAY;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001191 ;136912108;5;BROADWAY&&CANAL STREET;BROADWAY;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001202 ;136937923;6;BROADWAY&&CANAL STREET;CANAL STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001209 ;136951814;7;BROADWAY&&CANAL STREET;CANAL STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001244 ;137007011;8;BROADWAY&&CANAL STREET;CANAL STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001052 ;136685188;1;BROADWAY&&HOWARD STREET;BROADWAY;HOWARD STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001115 ;136771782;1;BROADWAY&&JOHN STREET;JOHN STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001035 ;136658118;1;BROADWAY&&LIBERTY STREET;BROADWAY;LIBERTY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001230 ;136990483;2;BROADWAY&&LIBERTY STREET;LIBERTY STREET;BROADWAY;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001190 ;136912107;1;BROADWAY&&LISPENARD STREET;LISPENARD STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001070 ;136713207;1;BROADWAY&&MORRIS STREET;MORRIS STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001217 ;136972135;2;BROADWAY&&MORRIS STREET;MORRIS STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001218 ;136972136;3;BROADWAY&&MORRIS STREET;MORRIS STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001095 ;136750421;1;BROADWAY&&MURRAY STREET;BROADWAY;MURRAY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001133 ;136800338;2;BROADWAY&&MURRAY STREET;BROADWAY;MURRAY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001146 ;136827816;3;BROADWAY&&MURRAY STREET;BROADWAY;MURRAY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001169 ;136867316;4;BROADWAY&&MURRAY STREET;BROADWAY;MURRAY STREET;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001238 ;137007005;1;BROADWAY&&PARK PLACE;PARK PLACE;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000982 ;136558893;1;BROADWAY&&PARK ROW;BROADWAY;PARK ROW;3;1;0;3;1;0;0;0;1;0;0;0;0;0;1;0
001;2014001000983 ;136558894;2;BROADWAY&&PARK ROW;BROADWAY;PARK ROW;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001024 ;136637811;3;BROADWAY&&PARK ROW;BROADWAY;PARK ROW;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0
001;2014001001114 ;136771781;1;BROADWAY&&SPRING STREET;BROADWAY;SPRING STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001100 ;136750426;1;BROADWAY&&THOMAS STREET;BROADWAY;THOMAS STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001220 ;136972138;1;BROADWAY&&VESEY STREET;BROADWAY;VESEY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001199 ;136937920;1;BROADWAY&&WARREN STREET;WARREN STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001131 ;136798871;1;BROADWAY&&WEST HOUSTON STREET;WEST HOUSTON STREET;BROADWAY;2;3;0;2;3;0;1;0;2;0;0;0;0;0;1;0
001;2014001001135 ;136808994;2;BROADWAY&&WEST HOUSTON STREET;WEST HOUSTON STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000986 ;136558897;1;BROADWAY&&WORTH STREET;BROADWAY;WORTH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001097 ;136750423;2;BROADWAY&&WORTH STREET;WORTH STREET;BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001189 ;136912106;3;BROADWAY&&WORTH STREET;BROADWAY;WORTH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001140 ;136808999;1;BROOME STREET&&GREENE STREET;BROOME STREET;GREENE STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001225 ;136972143;2;BROOME STREET&&GREENE STREET;BROOME STREET;GREENE STREET;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001249 ;137016025;1;BROOME STREET&&THOMPSON STREET;THOMPSON STREET;BROOME STREET;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001053 ;136685189;1;BROOME STREET&&VARICK STREET;VARICK STREET;BROOME STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001216 ;136951821;2;BROOME STREET&&VARICK STREET;BROOME STREET;VARICK STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001130 ;136789962;1;BROOME STREET&&WEST BROADWAY;BROOME STREET;WEST BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001213 ;136951818;2;BROOME STREET&&WEST BROADWAY;BROOME STREET;WEST BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001252 ;137026445;3;BROOME STREET&&WEST BROADWAY;BROOME STREET;WEST BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001229 ;136990482;1;BROOME STREET&&WOOSTER STREET;WOOSTER STREET;BROOME STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001088 ;136731759;1;CANAL STREET&&CHURCH STREET;CANAL STREET;CHURCH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001125 ;136789957;2;CANAL STREET&&CHURCH STREET;CANAL STREET;CHURCH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001198 ;136923485;3;CANAL STREET&&CHURCH STREET;CANAL STREET;CHURCH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000992 ;136568631;1;CANAL STREET&&GREENE STREET;CANAL STREET;GREENE STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001203 ;136937924;2;CANAL STREET&&GREENE STREET;CANAL STREET;GREENE STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001042 ;136658125;1;CANAL STREET&&GREENWICH STREET;CANAL STREET;GREENWICH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001183 ;136903089;2;CANAL STREET&&GREENWICH STREET;CANAL STREET;GREENWICH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000979 ;136558890;1;CANAL STREET&&HUDSON STREET;CANAL STREET;HUDSON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001117 ;136780016;2;CANAL STREET&&HUDSON STREET;CANAL STREET;HUDSON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001168 ;136865166;3;CANAL STREET&&HUDSON STREET;HUDSON STREET;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001181 ;136903087;4;CANAL STREET&&HUDSON STREET;CANAL STREET;HUDSON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001234 ;137007001;5;CANAL STREET&&HUDSON STREET;CANAL STREET;HUDSON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001021 ;136617035;1;CANAL STREET&&LAIGHT STREET;CANAL STREET;LAIGHT STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001023 ;136637810;2;CANAL STREET&&LAIGHT STREET;CANAL STREET;LAIGHT STREET;2;3;0;2;3;0;1;0;2;0;0;0;0;0;1;0
001;2014001000991 ;136568630;1;CANAL STREET&&MERCER STREET;MERCER STREET;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001187 ;136903093;1;CANAL STREET&&RENWICK STREET;CANAL STREET;RENWICK STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000997 ;136568636;1;CANAL STREET&&VARICK STREET;VARICK STREET;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001004 ;136578827;2;CANAL STREET&&VARICK STREET;CANAL STREET;VARICK STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001043 ;136658126;3;CANAL STREET&&VARICK STREET;VARICK STREET;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001186 ;136903092;4;CANAL STREET&&VARICK STREET;VARICK STREET;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001002 ;136578825;1;CANAL STREET&&WASHINGTON STREET;CANAL STREET;WASHINGTON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001192 ;136912109;2;CANAL STREET&&WASHINGTON STREET;CANAL STREET;WASHINGTON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001239 ;137007006;3;CANAL STREET&&WASHINGTON STREET;CANAL STREET;WASHINGTON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001149 ;136827819;1;CANAL STREET&&WEST BROADWAY;WEST BROADWAY;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001211 ;136951816;2;CANAL STREET&&WEST BROADWAY;WEST BROADWAY;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001086 ;136731757;1;CANAL STREET&&WEST STREET;WEST STREET;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001176 ;136903082;2;CANAL STREET&&WEST STREET;WEST STREET;CANAL STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001245 ;137016021;1;CANAL STREET&&WOOSTER STREET;CANAL STREET;WOOSTER STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001250 ;137017461;1;CARLISLE STREET&&GREENWICH STREET;GREENWICH STREET;CARLISLE STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001195 ;136921315;1;CARLISLE STREET&&WEST STREET;WEST STREET;CARLISLE STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001214 ;136951819;1;CENTER STREET&&PARK ROW;CENTER STREET;PARK ROW;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001246 ;137016022;1;CHAMBERS STREET&&WEST BROADWAY;CHAMBERS STREET;WEST BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001251 ;137026444;2;CHAMBERS STREET&&WEST BROADWAY;CHAMBERS STREET;WEST BROADWAY;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000993 ;136568632;1;CHAMBERS STREET&&WEST STREET;WEST STREET;CHAMBERS STREET;2;1;0;2;1;0;0;0;0;0;1;0;0;0;1;1
001;2014001001032 ;136637819;2;CHAMBERS STREET&&WEST STREET;WEST STREET;CHAMBERS STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001040 ;136658123;3;CHAMBERS STREET&&WEST STREET;CHAMBERS STREET;WEST STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001078 ;136713215;4;CHAMBERS STREET&&WEST STREET;CHAMBERS STREET;WEST STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001126 ;136789958;1;CHARLTON STREET&&HUDSON STREET;CHARLTON STREET;HUDSON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001048 ;136677097;1;CHARLTON STREET&&VARICK STREET;CHARLTON STREET;VARICK STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001204 ;136937925;2;CHARLTON STREET&&VARICK STREET;VARICK STREET;CHARLTON STREET;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0
001;2014001001222 ;136972140;1;CHURCH STREET&&DUANE STREET;CHURCH STREET;DUANE STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001210 ;136951815;1;CHURCH STREET&&FRANKLIN STREET;CHURCH STREET;FRANKLIN STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001171 ;136867318;1;CHURCH STREET&&LEONARD STREET;CHURCH STREET;LEONARD STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001091 ;136731762;1;CHURCH STREET&&LIBERTY STREET;CHURCH STREET;LIBERTY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001196 ;136921316;1;CHURCH STREET&&PARK PLACE;CHURCH STREET;PARK PLACE;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001232 ;136990485;1;CHURCH STREET&&VESEY STREET;CHURCH STREET;VESEY STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001150 ;136829675;1;CHURCH STREET&&WALKER STREET;WALKER STREET;CHURCH STREET;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001173 ;136884820;2;CHURCH STREET&&WALKER STREET;WALKER STREET;CHURCH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001044 ;136676373;1;CHURCH STREET&&WHITE STREET;WHITE STREET;CHURCH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001224 ;136972142;2;CHURCH STREET&&WHITE STREET;WHITE STREET;CHURCH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001000987 ;136558898;1;CLIFF STREET&&FULTON STREET;FULTON STREET;CLIFF STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001237 ;137007004;1;CLIFF STREET&&JOHN STREET;CLIFF STREET;JOHN STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001180 ;136903086;1;COENTIES SLIP&&WATER STREET;WATER STREET;COENTIES SLIP;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001013 ;136596915;1;DOMINICK STREET&&HUDSON STREET;DOMINICK STREET;HUDSON STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001027 ;136637814;1;DOMINICK STREET&&VARICK STREET;VARICK STREET;DOMINICK STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001025 ;136637812;1;DOVER STREET&&SOUTH STREET;DOVER STREET;SOUTH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001184 ;136903090;1;DUANE STREET&&HUDSON STREET;HUDSON STREET;DUANE STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001106 ;136771773;1;DUANE STREET&&WEST BROADWAY;DUANE STREET;WEST BROADWAY;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0
001;2014001001046 ;136677095;1;DUTCH STREET&&FULTON STREET;FULTON STREET;DUTCH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001122 ;136789954;2;DUTCH STREET&&FULTON STREET;FULTON STREET;DUTCH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001174 ;136884821;1;DUTCH STREET&&JOHN STREET;DUTCH STREET;JOHN STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001087 ;136731758;1;ERICSSON PLACE&&HUDSON STREET;ERICSSON PLACE;HUDSON STREET;1;2;0;1;2;0;0;0;0;0;0;0;2;0;1;0
001;2014001001248 ;137016024;1;ERICSSON PLACE&&VARICK STREET;ERICSSON PLACE;VARICK STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001158 ;136847441;1;FRANKFORT STREET&&PARK ROW;PARK ROW;FRANKFORT STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001163 ;136865161;2;FRANKFORT STREET&&PARK ROW;PARK ROW;FRANKFORT STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
001;2014001001145 ;136827815;1;FRANKLIN STREET&&GREENWICH STREET;FRANKLIN STREET;GREENWICH STREET;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
